;;;;;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhD;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kWhR;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhD;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR;kVarhR
Frt01752;POLLOSAN SACRIFICIO LEBRIJA PRINCIPAL;37922266;9/05/2022;P;860.4;813.96;911.16;1052.64;1396.8;1475.28;1747.44;1631.16;1696.32;1743.48;1751.04;1855.8;1836.36;1872.36;1877.4;1891.08;1901.52;1690.92;1546.56;1424.52;1358.28;1387.8;1422;1361.16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;298.08;241.56;286.2;319.32;534.96;590.04;720;656.64;699.48;679.32;698.04;762.84;770.4;796.32;801.36;812.16;810;659.52;598.32;545.4;498.96;536.4;552.96;518.04;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt02536;SAN MARINO BOLO;38289434;9/01/2022;P;48.4;57.2;57.2;66;63.8;52.8;48.4;52.8;59.4;66;63.8;70.4;94.6;103.4;99;90.2;70.4;66;66;59.4;55;50.6;50.6;44;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;2.2;2.2;4.4;2.2;4.4;17.6;19.8;13.2;11;4.4;2.2;0;2.2;0;0;0;0;6.6;6.6;4.4;4.4;4.4;4.4;4.4;2.2;0;2.2;0;2.2;0;0;0;0;0;2.2;2.2;4.4;2.2;6.6;4.4;6.6
Frt02536;SAN MARINO BOLO;38289434;9/02/2022;P;52.8;61.6;55;61.6;57.2;50.6;48.4;57.2;68.2;77;88;92.4;88;90.2;94.6;79.2;63.8;59.4;55;52.8;50.6;46.2;44;48.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;4.4;4.4;8.8;13.2;11;13.2;15.4;8.8;2.2;2.2;2.2;0;0;0;0;0;2.2;6.6;4.4;4.4;4.4;4.4;6.6;2.2;0;0;0;0;0;0;0;0;2.2;0;4.4;4.4;6.6;6.6;6.6;8.8
Frt02536;SAN MARINO BOLO;38289434;9/03/2022;P;48.4;44;48.4;50.6;61.6;57.2;63.8;66;66;66;70.4;74.8;72.6;77;79.2;79.2;79.2;74.8;63.8;61.6;59.4;57.2;50.6;52.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;2.2;4.4;2.2;6.6;8.8;8.8;6.6;8.8;8.8;8.8;6.6;4.4;2.2;0;2.2;0;2.2;6.6;6.6;6.6;6.6;6.6;4.4;0;2.2;0;0;0;0;2.2;0;0;0;0;0;0;2.2;2.2;4.4;2.2;4.4
Frt02536;SAN MARINO BOLO;38289434;9/04/2022;P;55;52.8;50.6;50.6;52.8;52.8;48.4;52.8;57.2;61.6;68.2;74.8;72.6;79.2;77;72.6;63.8;66;57.2;57.2;55;50.6;55;52.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;4.4;4.4;6.6;8.8;8.8;8.8;6.6;2.2;4.4;2.2;0;2.2;0;0;0;4.4;4.4;4.4;4.4;6.6;4.4;4.4;4.4;2.2;0;2.2;0;0;0;0;0;2.2;0;2.2;2.2;2.2;4.4;4.4;4.4
Frt02536;SAN MARINO BOLO;38289434;9/05/2022;P;50.6;55;63.8;68.2;59.4;59.4;52.8;52.8;55;63.8;68.2;77;88;90.2;81.4;83.6;88;81.4;66;63.8;63.8;59.4;57.2;52.8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.2;0;0;0;0;0;2.2;4.4;19.8;6.6;15.4;11;4.4;8.8;8.8;8.8;2.2;4.4;2.2;2.2;0;2.2;4.4;4.4;4.4;4.4;4.4;4.4;4.4;4.4;0;0;0;0;0;0;2.2;0;0;0;0;0;2.2;2.2;2.2;4.4
Frt02583;AVICOLA EL FONCE SAN GIL;37922264;9/01/2022;P;114.25;104.61;104.61;101.05;97.09;90.62;84.22;91.81;93.13;93.19;105.01;106.72;109.16;111.61;110.88;111.21;98.47;97.88;90.68;96.76;98.34;106.46;102.37;96.76;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;33.86;32.6;33;30.29;30.23;32.67;30.49;31.15;30.29;28.05;29.63;30.16;34.19;32.34;32.27;32.41;30.43;32.41;27.72;27.92;26.86;28.38;27.59;26.99;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt02583;AVICOLA EL FONCE SAN GIL;37922264;9/02/2022;P;95.7;96.76;88.51;88.9;87.25;100.45;102.43;93.72;98.93;104.08;105.86;112.99;104.74;100.58;95.04;95.17;86.92;86.92;78.87;77.75;78.87;90.02;99.92;87.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;30.03;32.21;29.83;31.48;28.31;24.95;27.39;25.21;27.59;28.31;28.45;26.07;25.94;27.79;25.08;23.3;18.35;39.53;40.99;42.7;41.71;46.93;49.3;43.03;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt02583;AVICOLA EL FONCE SAN GIL;37922264;9/03/2022;P;86.99;83.95;86.13;88.04;82.17;86.2;95.57;98.01;97.22;102.43;103.69;105.6;107.58;108.31;98.34;106;103.49;97.15;90.68;91.21;91.87;89.69;88.97;88.31;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.09;40.06;40.33;40.19;35.24;35.9;37.62;34.06;32.08;32.87;32.01;35.05;37.49;41.25;41.12;38.61;36.63;37.95;36.7;39.01;35.84;35.97;35.97;38.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt02583;AVICOLA EL FONCE SAN GIL;37922264;9/04/2022;P;89.03;87.91;86.06;85.34;86.66;86.59;84.88;92;93.72;90.02;98.87;104.02;101.9;103.95;108.44;106.46;110.55;104.15;104.94;111.08;112.79;112.53;111.67;108.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;42.57;41.51;42.77;41.98;39.2;39.53;37.95;39.67;35.97;34.32;34.32;35.97;35.77;38.21;38.41;33.46;35.11;31.81;33.13;31.15;28.31;28.51;29.5;31.15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt02583;AVICOLA EL FONCE SAN GIL;37922264;9/05/2022;P;110.95;103.03;101.18;103.75;104.81;95.96;94.12;100.06;97.94;101.9;99.26;117.28;133.19;133.12;126.98;130.55;128.3;123.22;116.56;118.73;119.72;114.97;112.2;110.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;32.14;31.55;32.08;36.43;38.94;39.27;38.21;37.09;38.15;39.34;34.45;35.24;47.72;44.15;37.88;40.33;40.46;41.32;40.06;39.47;35.57;33.46;33.07;36.7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt03502;AGROPECUARIA ALFA 1;32271905;9/01/2022;P;176.81;176.45;176.55;176.85;176.75;176.29;176.78;176.78;176.65;59.6;38.41;176.85;177.01;176.71;176.45;176.25;176.39;79.89;1.19;47.78;174.8;174.7;174.67;174.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;53.86;51.61;52.24;54.71;55.01;51.28;52.37;51.58;50.66;22.41;17.99;51.98;53.3;53;52.73;53.2;54.75;30.76;9.37;20.56;55.61;54.88;54.75;52.8;0;0;0;0;0;0;0;0;0;0.03;0;0;0;0;0;0;0;0.46;0;0.53;0;0;0;0
Frt03502;AGROPECUARIA ALFA 1;32271905;9/02/2022;P;174.27;174.7;175.99;121.21;1.22;1.16;1.25;110.98;176.42;176.45;125.37;90.12;89.86;142.63;176.55;176.65;176.95;177.01;176.91;177.18;177.05;177.18;177.38;177.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.73;52.83;54.98;41.45;10;9.01;10.3;41.61;51.74;50.95;21.68;0;2.21;32.21;51.55;51.41;52.27;54.09;53.46;53.53;53.56;54.09;55.28;57.68;0;0;0;0.46;0;0;0;0.79;0;0;0.79;0.92;1.55;0.92;0;0;0;0;0;0;0;0;0;0
Frt03502;AGROPECUARIA ALFA 1;32271905;9/03/2022;P;177.08;177.11;177.44;177.31;177.24;177.44;177.64;177.38;177.01;176.68;175.73;175.86;176.25;176.91;176.48;176.39;176.52;176.81;176.55;176.58;176.81;176.85;177.01;176.98;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.52;55.28;57.29;56.63;55.18;54.85;56.03;53.69;50.59;48.28;46.96;46.89;48.38;51.32;48.81;49.07;50.36;51.88;51.22;50.99;51.68;53.2;54.81;53.2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt03502;AGROPECUARIA ALFA 1;32271905;9/04/2022;P;176.85;176.98;177.14;176.95;177.08;177.34;177.31;177.24;177.41;177.84;177.51;176.98;176.88;176.75;176.62;176.22;176.12;176.29;176.09;176.81;177.38;177.87;177.9;177.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;52.04;52.4;53.26;53.63;53.56;54.35;54.55;53.13;51.45;51.22;50.19;49.04;48.11;48.15;49.2;51.94;53.06;54.25;52.4;51.74;52.7;53.79;56.46;59.57;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt03502;AGROPECUARIA ALFA 1;32271905;9/05/2022;P;177.28;177.94;177.54;174.8;173.58;172.79;172.85;172.19;171.53;169.62;169.82;168.66;168.4;168.07;168.17;168.07;168.4;167.97;69.37;1.19;1.22;1.25;1.22;1.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54.68;58.54;59.04;56.69;54.25;53.06;53.82;50.26;48.35;46.17;47.62;48.84;50.19;49.93;48.94;48.44;50.52;51.15;23.86;9.41;9.87;9.87;9.67;9.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1.29;0;0;0;0;0
Frt03503;AGROPECUARIA ALFA 2;32271869;9/01/2022;P;191.73;193.58;189.49;188.46;186.29;184.5;183.88;185.56;192.03;106.06;150.48;155.56;139.26;188.66;164.21;155.43;162.82;159.56;157.84;7.16;1.85;103.72;156.06;198.83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;49.76;48.41;47.72;49.83;49.57;45.41;46.43;46.3;46.86;16.86;35.18;31.55;25.58;46.99;39.07;37.52;40.99;41.55;39.37;2.05;1.02;13;10.53;30.49;0.3;0;0;0;0;0;0.03;0;0.26;0.86;0.69;0.3;1.02;0.03;0;0;0.3;0;0;0.26;0;0.1;0;0.63
Frt03503;AGROPECUARIA ALFA 2;32271869;9/02/2022;P;203.45;198.03;191.99;188.17;198.96;152.46;46.2;1.82;129.06;197.57;195.59;182.36;144.84;185.76;180.84;187.18;181.14;188;192.75;113.98;103.16;102.83;102.7;102.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27.62;24.78;22.01;20.53;26.4;17.46;8.35;0.92;20.36;50.09;52.7;46.27;31.88;45.01;43.89;46.3;44.81;37.85;24.68;11.02;8.15;7.89;7.89;8.12;0;0;0;0;0.26;0.26;0.3;0;0.3;0;0.23;0.23;0.23;0;0.13;0;0.2;0.2;0;0.33;0;0;0;0
Frt03503;AGROPECUARIA ALFA 2;32271869;9/03/2022;P;102;101.97;101.54;101.34;101.21;176.12;200.21;109.53;134.41;178.17;211.5;166.19;177.57;171.6;185.86;191.43;192.39;179.69;116.95;118.24;96.82;96.16;95.96;95.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7.52;7.62;7.59;7.39;7.19;43.92;54.32;10.63;23.1;39.67;55.84;33.07;39.67;40.72;24.49;49.07;49.5;46.23;18.97;17.99;9.54;10.82;12.54;10.79;0;0;0;0;0;0.13;0;0.03;0.56;0;0;0;0.36;0.33;0.33;0.03;0.1;0.56;0;0.03;0;0;0;0
Frt03503;AGROPECUARIA ALFA 2;32271869;9/04/2022;P;94.91;94.71;94.81;94.71;94.58;151.5;195.03;184.5;192.95;190.28;168.6;107.45;98.14;97.48;97.02;96.49;95.24;94.41;93.85;93.49;93.36;52.17;1.15;1.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.57;9.8;10.92;10.92;10.86;34.88;51.38;45.94;49.93;47.32;37.98;20.56;22.28;25.71;24.72;12.94;12.74;10.82;13.66;18.91;17.19;9.87;0;0;0;0;0;0;0;0.33;0;0;0.03;0;0.66;2.05;1.49;0;0.26;0.79;0.26;0.07;0.79;0.86;0.69;18.18;40.26;40.72
Frt03503;AGROPECUARIA ALFA 2;32271869;9/05/2022;P;1.12;1.22;1.19;1.19;1.16;1.12;24.85;97.98;56.89;142.3;201.73;181.24;173.28;173.22;164.83;157.15;43.07;68.61;90.45;58.38;1.85;1.32;1.06;1.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.9;11.95;8.71;36.23;50.89;44.65;42.5;29.47;18.25;29.24;4.85;8.48;11.39;7.85;0;0;0;0;39.93;40.75;40.79;40.62;40.19;40.03;33.66;0.46;16.67;0.5;0;0;0.23;0.53;0.23;1.32;11.48;8.61;0.07;11.58;32.44;21.75;16.76;16.8
Frt03504;AGROPECUARIA ALFA 3;32271906;9/01/2022;P;0.49;0.46;0.48;0.48;0.48;0.53;43.63;45.21;45.2;45.18;45.17;45.16;45.17;45.13;45.16;45.09;45.06;28.47;0.48;0.46;0.46;0.48;0.46;0.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.08;26.62;26.62;26.35;26.62;26.77;26.93;27.13;26.95;26.95;26.33;26.29;16.7;0;0;0;0;0;0;0.16;0.29;0.26;0.24;0.18;0.36;0.01;0;0;0;0;0;0;0;0;0;0;0.05;0.16;0.33;0.34;0.29;0.26;0.25
Frt03504;AGROPECUARIA ALFA 3;32271906;9/02/2022;P;0.48;0.49;0.46;0.49;0.48;0.48;15.05;45.21;45.25;45.29;45.25;45.25;45.3;45.28;45.28;45.28;45.25;45.26;45.24;19.77;0.48;0.49;0.46;0.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9.2;27.1;26.66;27.01;26.69;26.31;26.6;26.6;26.4;26.45;26.62;26.93;26.65;11.43;0;0.01;0;0;0.18;0.17;0.26;0.18;0.13;0.24;0.04;0;0;0;0;0;0;0;0;0;0;0;0;0.13;0.17;0.08;0.33;0.2
Frt03504;AGROPECUARIA ALFA 3;32271906;9/03/2022;P;0.48;0.46;0.49;0.48;0.48;10.05;45.63;45.58;45.34;45.17;45.14;45.16;45.13;45.08;45.05;45.06;45.03;45.03;12.51;0.46;0.46;0.49;0.46;0.48;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.02;27.75;26.85;26.52;26.55;26.74;26.57;26.57;26.45;26.56;26.86;26.51;26.65;7.22;0;0;0;0;0;0.21;0.28;0.18;0.18;0.22;0.22;0;0;0;0;0;0;0;0;0;0;0;0;0.24;0.38;0.3;0.16;0.4;0.18
Frt03504;AGROPECUARIA ALFA 3;32271906;9/04/2022;P;0.46;0.49;0.49;0.48;0.46;0.46;35.65;44.59;43.98;42.62;41.69;42.23;41.83;42.49;42.37;42.4;42.39;42.23;39.48;0.46;0.48;0.48;0.46;0.49;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;21.61;26.29;26.25;25.52;24.82;25.37;25.66;26.02;25.62;25.61;25.92;25.38;23.68;0;0;0;0;0;0.3;0.16;0.04;0.22;0.41;0.36;0.04;0;0;0;0;0;0;0;0;0;0;0;0.01;0.3;0.22;0.2;0.36;0.15
Frt03504;AGROPECUARIA ALFA 3;32271906;9/05/2022;P;0.46;0.48;0.45;0.46;0.48;0.48;0.62;0.48;0.48;0.49;7.91;28.67;32.39;32.05;33.17;38.64;68.93;49.39;42.52;42.73;42.41;41.84;41.73;41.73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.25;0;0;0.01;8.55;21.3;20.75;15.99;17.62;26.49;41.12;29.85;25.96;25.46;25.49;25.53;25.69;25.56;0.28;0.3;0.44;0.42;0.29;0.21;0.21;0.16;0.28;0.09;0.08;0.04;0;0;0;0;0;0;0;0;0;0;0;0
Frt04710;HARINAGRO;2859558;9/01/2022;P;215.75;292.37;290.25;308.88;265.77;259.07;229.12;280.24;140.11;43.11;226.96;157.01;118.13;255.62;256.52;151.02;64.1;125.28;122.29;325.26;353.43;293.9;196.36;228.06;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;70.09;95.17;95.11;101.5;87.37;85.39;74.79;90.88;44.91;13.91;71.55;48.31;37.46;81.9;82.26;46.33;20.56;40.97;38.41;107.03;117.38;98.53;64.28;77.65;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt04710;HARINAGRO;2859558;9/02/2022;P;187.63;83.05;80.82;47.59;71.93;54.45;206.17;83.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62.8;27.31;26.73;15.89;24.8;18.61;67.39;27.36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt04710;HARINAGRO V1;2918017;9/04/2022;P;0;0;0;0;0;0;0;0;0;0;0;0;27.09;286.38;308.39;310.91;343.62;350.35;367.67;353.52;326.5;315.88;283.41;293.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6.8;91.19;102.08;99.85;113.94;115.74;123.95;123.64;113.24;105.01;93.76;95.58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt04710;HARINAGRO V1;2918017;9/05/2022;P;292.25;293.31;251.87;236.77;215.75;159.44;115.2;147.87;146.9;131.29;149.87;142.6;102.22;140.58;198.86;201.26;184.16;247.9;295.63;338.81;333.94;297.36;310.05;325.22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;96.3;96.68;84.6;76.12;73.28;49.77;37.33;53.57;51.17;44.73;50.85;49.39;36.43;37.44;58.61;58.75;53.86;78.46;99;117.07;115.67;99.43;104.63;109.46;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt05111;ITALCOL GIRON PLANTA II PRINCIPAL ;38289350;9/01/2022;P;430.22;479.21;462.99;354.66;415.04;411.82;428.38;406.53;275.42;380.42;494.5;458.51;449.3;503.7;479.9;489.1;472.19;448.85;207.23;199.41;188.6;439.19;465.64;462.42;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;185.5;177.1;166.29;129.26;132.94;148.93;145.25;139.04;78.43;154.33;204.36;197;186.99;176.53;166.18;162.61;159.39;187.45;64.05;43.13;37.14;140.07;174.46;169.05;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt05111;ITALCOL GIRON PLANTA II PRINCIPAL ;38289350;9/02/2022;P;454.25;438.61;400.32;432.63;443.33;447.58;402.16;396.87;451.72;398.59;422.28;530.61;518.77;508.19;467.94;409.63;508.07;481.74;457.82;467.36;442.29;408.6;454.02;353.97;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;155.48;143.52;129.61;137.31;160.77;160.54;139.73;134.78;151.46;145.94;163.99;218.73;216.89;209.64;192.51;163.99;205.05;200.56;190.21;195.96;152.26;157.67;186.19;131.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt05111;ITALCOL GIRON PLANTA II PRINCIPAL ;38289350;9/03/2022;P;389.85;370.65;348.1;433.78;349.49;379.5;419.75;464.14;487.72;437.35;386.98;375.13;429.76;456.78;398.94;387.66;460.69;475.64;491.51;462.53;414.92;209.99;191.48;147.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;122.82;129.6;138.69;160.2;123.63;125.35;147.66;175.03;206.2;168.36;144.33;131.1;153.41;171.35;160.31;153.07;173.65;188.37;194.47;183.77;156.29;56.81;31.39;26.91;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.12
Frt05111;ITALCOL GIRON PLANTA II PRINCIPAL ;38289350;9/04/2022;P;71.99;27.94;19.55;19.67;19.2;19.32;52.67;58.08;55.55;63.37;89.7;77.63;94.3;76.02;238.4;440.68;180.55;331.09;248.05;410.44;438.96;404.34;428.15;378.81;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12.77;3.91;2.07;2.07;1.26;1.26;8.4;9.2;9.08;12.08;13.92;12.42;15.53;15.76;77.85;181.58;48.19;84.64;80.73;134.67;145.71;138.11;142.14;128.92;0;0.23;0;0;0;0;0;0.12;0;0.12;0;0;0;0.12;0;0;0;0;0;0;0;0;0;0
Frt05111;ITALCOL GIRON PLANTA II PRINCIPAL ;38289350;9/05/2022;P;353.85;414.12;365.82;455.52;448.5;428.95;440.1;483;515.32;504.51;457.93;478.98;422.05;478.17;461.49;397.21;393.41;492.89;478.63;487.49;480.59;482.66;489.1;435.28;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;115.34;134.55;117.76;163.76;146.4;133.51;153.76;168.25;214.48;211.6;183.43;189.4;168.59;181.58;183.77;156.63;151.34;194.35;209.19;216.66;204.13;185.73;190.44;171.47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt05538;AGROPECUARIA ALFA 4 PRINCIPAL;32271912;9/01/2022;P;429.41;436.08;422.28;412.39;409.63;414.46;425.27;540.96;590.64;474.95;480.47;575.46;499.79;604.9;610.42;598.23;506.23;425.5;369.15;278.99;331.2;385.94;410.55;426.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;126.04;121.21;118.45;123.28;123.97;107.64;118.68;178.71;207.69;174.57;178.25;192.28;147.43;221.49;228.62;228.39;166.75;145.59;119.6;88.78;105.57;104.88;102.12;106.95;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt05538;AGROPECUARIA ALFA 4 PRINCIPAL;32271912;9/02/2022;P;443.67;439.3;434.93;390.54;312.8;270.71;193.89;298.54;505.77;557.06;492.66;479.32;452.41;522.33;541.65;534.52;491.51;481.62;480.7;423.43;403.19;395.6;384.33;372.6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;112.01;108.56;110.86;100.74;85.1;66.93;71.53;112.01;163.76;182.39;144.9;133.17;120.75;152.72;168.36;164.45;145.13;138.23;124.2;121.9;113.39;112.01;109.94;110.4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt05538;AGROPECUARIA ALFA 4 PRINCIPAL;32271912;9/03/2022;P;376.97;378.58;367.77;368.23;345;396.52;432.63;429.41;502.55;540.5;574.08;538.2;515.89;528.54;555.22;565.34;513.36;480.47;405.49;379.27;360.41;360.41;321.77;315.56;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;101.66;104.88;112.01;112.24;96.83;116.15;139.15;123.97;143.98;148.12;161.92;139.84;138;161.92;150.19;179.63;155.71;147.2;105.8;87.63;85.79;93.61;85.79;74.52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt05538;AGROPECUARIA ALFA 4 PRINCIPAL;32271912;9/04/2022;P;325.45;334.19;334.42;332.35;317.86;348.68;403.88;434.01;496.8;496.11;499.33;466.9;457.24;480.24;478.63;458.85;432.4;415.84;407.79;381.57;378.81;294.63;187.45;186.07;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;72.22;80.27;85.56;86.71;82.8;98.67;126.04;134.32;148.81;143.98;142.37;127.88;128.11;147.66;155.02;142.37;136.39;133.4;117.76;104.65;104.65;76.13;41.86;49.45;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt05538;AGROPECUARIA ALFA 4 PRINCIPAL;32271912;9/05/2022;P;194.12;204.01;202.17;199.41;194.81;192.51;243.57;423.66;507.38;597.08;658.03;637.56;601.91;632.96;638.94;621.46;368.23;396.75;327.75;258.52;215.97;124.43;76.82;76.13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;44.39;58.65;60.03;54.97;46.69;41.17;62.33;121.44;159.62;208.61;232.99;223.79;212.75;227.7;226.55;218.73;125.35;121.21;95.91;74.75;54.28;34.27;21.62;21.39;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
Frt05856;ITALCOL GIRARDOTA PRINCIPAL;2841119;9/01/2022;P;848.75;962.6;938.75;916.3;988.25;835.5;279.55;274.15;582.75;715.6;977.55;1036.9;1001.2;915.8;928.9;1059.8;960.4;645.35;166.8;138.5;412.25;851.7;782.5;596.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;334.2;378.5;361.3;358.55;383.3;333.05;93.4;89.15;183.8;255.7;382.15;402.05;392.8;368.3;367.35;398.9;363.55;220.45;53.9;37.3;112.6;307.7;300.6;251.55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
