,,,,,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhD,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kWhR,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhD,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR,kVarhR
Frt05538,AGROPECUARIA ALFA 4 PRINCIPAL,32271912,10/02/2022,P,180.32,178.02,167.67,144.9,140.99,132.71,149.73,237.13,261.28,291.64,294.4,270.94,260.13,284.28,303.37,278.07,263.35,242.65,76.36,73.83,72.68,72.91,68.77,70.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.09,67.39,65.32,57.73,61.64,61.64,72.22,94.53,82.57,91.77,90.39,93.61,90.85,107.64,128.8,101.66,94.99,89.24,10.58,9.66,11.27,12.88,13.11,15.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05856,ITALCOL GIRARDOTA PRINCIPAL,2841119,10/01/2022,P,998.85,1045.9,932.15,954.65,848.5,788,438.55,383.2,733,884.25,800.35,622.05,627.95,626.7,804,926.3,644.6,908.1,899.3,860.2,871.5,721.95,99.8,74.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380.15,415.6,364.15,372.25,341.45,303.2,167.85,136.7,276.05,327.35,298.55,262,267.9,264.9,302.25,353.6,252.15,348.95,359.2,343.4,346.95,268.45,29,19.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt05856,ITALCOL GIRARDOTA PRINCIPAL,2841119,10/02/2022,P,62.35,59.2,58.95,56.1,59.1,56.25,53.65,60.65,52.4,47.55,49.8,51.35,54.1,56.1,60,56.45,55.7,52.2,45.25,29.55,28.9,28.75,27.5,27.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.8,13.75,11.75,9.7,15.5,10.2,10.1,17.6,14.95,8.55,12.4,11.5,8.1,8.65,9.15,8.95,9.6,8.95,13.65,3.15,3.6,3.4,3.45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt06910,ITALCOL IBAGUE,2839470,10/01/2022,P,170.86,158.71,182.79,180.97,161.83,37.1,92.16,212.82,212,171.67,182.84,79.95,178.72,102.9,36.61,214.91,294.46,302.39,290.36,301.72,246.95,173.52,11.82,8.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46.89,48.26,50.66,52.48,43.92,4.84,21.33,68.43,67.98,57.62,55.11,28.38,54.15,30.58,16.6,71,106.84,108.42,98.86,110.49,93.45,61.28,6.9,0.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt06910,ITALCOL IBAGUE,2839470,10/02/2022,P,9.37,9.56,8.7,9.1,9.8,9.06,8.32,7.86,7.16,7.81,6.64,6.33,19.26,21.38,21.79,22.78,23,21.76,13.71,16.79,18.17,18.57,113.78,154.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,2.47,1.5,1.83,2.76,3.16,2.77,1.78,2.33,2.69,1.78,1.18,5.55,6.76,7.02,7.91,8.09,6.9,1.94,3.62,4.08,5.89,39.76,50.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07138,AVIFONCE SABANALARGA,37922276,10/01/2022,P,249.61,249.3,245.26,234.7,230.03,229.37,220.84,144.45,131.08,129.01,140.93,149.64,148.06,98.78,120.38,182.42,289.12,287.5,251.37,235,229.02,233.24,231.09,228.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.6,108.86,106.52,103.84,102.43,98.78,84.52,68.24,64.59,58.26,65.91,66.26,65.74,50.78,58.61,90.07,115.76,115.5,108.42,100.01,96.23,98.16,96.67,96.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07138,AVIFONCE SABANALARGA,37922276,10/02/2022,P,228.4,225.15,224.22,225.41,223.74,221.58,202.18,116.51,44.31,36.92,29.08,54.34,85.93,72.03,152.59,244.95,242.4,244.68,235.93,229.5,227.96,231,244.24,238.83,0,0,0,0,0,0,0,0,0,0.04,0.13,0.09,0.04,0.04,0,0,0,0,0,0,0,0,0,0,97.64,95.7,94.69,95.13,94.56,95.7,92.93,65.87,50.42,35.99,39.2,56.14,63.71,59.09,82.1,108.72,107.93,107.23,99.53,95.26,95.83,97.2,103.84,103.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07217,ITALCOL MASCOTAS PRINCIPAL,38289438,10/01/2022,P,1008,936,864,936,696,432,264,240,240,240,240,216,240,192,216,216,192,216,192,216,168,192,168,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,336,312,264,288,168,120,72,48,72,72,72,72,48,72,48,72,72,72,48,72,48,48,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07217,ITALCOL MASCOTAS PRINCIPAL,38289438,10/02/2022,P,168,168,168,192,144,216,288,336,432,480,480,624,840,960,912,1032,1008,888,648,768,768,672,864,984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,72,48,24,48,48,72,72,96,144,120,168,288,360,312,336,360,312,168,216,192,192,264,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07566,ITALCOL NEIVA PRINCIPAL,2841246,10/01/2022,P,1324.17,1423.49,1544.54,1402.7,1260.14,1347.26,1541.39,1680.66,1377.18,1238.9,1357.43,1268.69,945.54,1129.41,786.69,1030.37,1033.07,1210.05,1023.7,938.43,836.37,1107.59,1847.84,1881.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,393.12,448.79,630.5,440.28,391.95,441.5,478.58,528.89,415.44,440.64,503.69,543.42,445.86,368.51,240.84,296.51,290.39,471.73,460.21,256.73,231.57,333.63,733.01,589.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt07566,ITALCOL NEIVA PRINCIPAL,2841246,10/02/2022,P,1839.6,1985.04,1578.2,1570.01,1422.68,714.06,133.29,120.33,118.53,113.94,118.58,122.49,127.62,159.71,182.88,363.06,422.15,496.89,390.65,381.29,375.75,586.17,797.45,1565.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,589.32,626.85,504.77,491.63,447.75,230.13,0,0,0,0,0,0,0,0.99,34.2,111.11,113.81,137.66,108.72,110.21,108,162.41,249.03,489.42,0,0,0,0,0,0,24.3,27.54,27.5,28.4,27.58,27.59,25.56,11.66,6.26,0.59,0,0.5,0,1.89,0,0.54,0,0
Frt20388,ITALCOL SAN MARINO FLANDES V1,2910140,10/01/2022,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.46,233.39,286.12,283.16,282.18,275.48,271.63,262.4,261.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.06,82.51,90.07,98.35,94.65,88.69,90.74,88.29,85.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt20388,ITALCOL SAN MARINO FLANDES V1,2910140,10/02/2022,P,263.32,264.36,259.41,254.41,254.12,252.89,233.77,175.17,84.35,0,0,0.29,11.1,0,15.27,158.33,212.12,299.92,302.94,291.18,289.69,285.54,278.56,274.62,0,0,0,0,0,0,0,0,14.49,88.72,114.22,104.16,71.41,96.54,62.59,7.45,0,0,0,0,0,0,0,0,88.61,92.12,87.66,87.17,86.85,86.94,74.63,72.31,42.32,12.94,8.94,9.2,17.19,12.82,21.97,70.67,87.23,100.63,104.59,101.09,101.43,99.99,93.7,99.42,0,0,0,0,0,0,0,0,0,0.63,0.46,1.12,0.35,0.12,0,0,0,0,0,0,0,0,0,0
Frt21318,RIVERPORT ALIMENTO RESPALDO,38289442,10/01/2022,P,1483.5,1656,1725,1518,1690.5,1207.5,1414.5,1656,1656,1621.5,1483.5,1104,1518,1656,1794,1587,1311,1552.5,1690.5,1587,1207.5,1242,1587,1552.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,552,621,621,552,621,448.5,517.5,621,621,655.5,552,414,552,586.5,690,552,448.5,552,621,552,414,448.5,586.5,552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt21318,RIVERPORT ALIMENTO RESPALDO,38289442,10/02/2022,P,1483.5,1587,1518,1656,1656,1794,1345.5,1414.5,1656,1587,1311,1345.5,966,862.5,1345.5,1414.5,1173,1242,1069.5,1311,1587,1518,1207.5,1069.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,586.5,621,586.5,621,621,690,517.5,517.5,655.5,621,517.5,517.5,345,310.5,483,483,414,448.5,379.5,483,586.5,552,448.5,379.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt21319,RIVER PUERTO PRINCIPAL,38289439,10/01/2022,P,111,111.6,102.6,101.4,127.5,98.4,111.9,117.3,89.7,130.5,159.6,129.3,105.3,107.7,91.2,110.4,113.1,108.9,87.6,128.7,134.4,124.8,121.5,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.4,46.2,45,45.9,43.8,38.1,36,36,31.2,39.3,46.5,38.1,35.7,35.7,32.4,38.4,41.4,42.9,18.6,49.8,52.2,42,51,40.8,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0.3,0.3,0,0,0,0,0,0.3,0,0,0
Frt21319,RIVER PUERTO PRINCIPAL,38289439,10/02/2022,P,124.5,142.5,130.5,132.9,106.5,109.5,108.3,116.7,124.8,97.8,62.4,65.7,44.7,45.9,80.7,101.1,120.9,154.8,144.6,140.7,151.5,110.4,144.6,129.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.3,53.1,56.4,47.4,29.4,33.9,37.5,39,41.4,42.3,27,26.1,23.1,23.4,24,29.7,39.3,55.8,60,49.5,54.3,39,48.9,48.9,0,0,0,0,0,0,0,0,0,0,0.6,0,1.2,0,0.3,0.3,0,0,0,0,0.3,0.3,0,0.6
Frt24857,ITALCOL PEREIRA RESPALDO,2839472,10/01/2022,P,723.06,443.9,590.24,656.07,379.21,111.84,490.19,616.11,769.93,526.41,899.3,685.4,898.15,491.05,426.65,437.58,778.84,476.1,611.51,346.72,623.3,250.13,18.11,17.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.5,181.7,245.81,276.58,146.34,33.64,199.24,266.51,333.5,225.4,403.94,300.44,403.08,203.55,172.21,180.26,345.29,192.34,257.89,133.11,262.77,93.73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0.57,0,0.86,1.73,1.44
Frt24857,ITALCOL PEREIRA RESPALDO,2839472,10/02/2022,P,17.54,17.83,17.83,17.25,17.25,16.67,27.03,50.31,47.15,47.44,50.6,46.58,46.86,46.29,27.31,16.96,15.81,15.53,16.68,16.96,16.96,16.96,22.43,19.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,7.19,3.74,2.3,3.45,2.01,2.3,2.3,1.15,0,0,0,0,0,0,0,0,0,1.73,1.44,1.44,1.73,1.44,1.44,0.86,0,0,0,0,0,0,0,1.73,2.88,2.88,2.88,3.16,3.45,3.16,3.16,2.01,2.59
Frt27027,ITALCOL PALMIRA PRINCIPAL V1,83692689,10/01/2022,P,799.92,664.38,598.32,703.98,657.36,622.44,484.74,583.92,501.84,464.94,803.7,830.52,855.54,803.34,839.7,834.84,775.44,759.06,716.76,691.74,605.16,701.46,682.74,569.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285.66,219.6,212.04,258.66,206.82,181.44,113.76,165.06,131.94,129.24,317.52,353.7,361.98,345.78,351.18,351.36,284.4,310.68,313.02,271.62,230.04,297.54,256.68,173.7,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt27027,ITALCOL PALMIRA PRINCIPAL V1,83692689,10/02/2022,P,528.66,596.52,668.52,579.24,503.28,547.38,545.94,441.18,570.06,686.34,715.5,760.86,682.92,560.52,549.72,517.5,504.9,456.84,365.76,555.66,595.8,696.24,630.18,699.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.04,269.1,216.36,193.5,162.9,155.88,161.82,118.8,228.06,340.92,339.12,320.04,298.62,202.5,171.72,136.08,124.92,110.34,87.3,163.62,173.88,213.66,158.4,204.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,10/01/2022,P,211.48,169.79,202.78,221.71,214.12,229.85,469.54,356.29,463.81,547.96,555.23,550.66,374.88,201.85,149.71,228.86,186.73,163.57,128.76,107.09,119.3,79.37,76.18,73.48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.85,51.21,63.97,72.33,70.51,71.56,156.81,154.22,206.91,230.39,236.39,213.46,131.23,79.2,67.49,89.98,76.23,60.56,38.17,38.56,38.01,26.18,22.38,20.68,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0,0,0,0,0,0,0,0.33,0,0,0
Frt32334,CONCENTRADOS CRESTA ROJA LTDA. PRINCIPAL,2859838,10/02/2022,P,70.02,70.68,69.91,69.68,69.96,66.72,62.54,63.42,62.04,58.52,57.48,54.5,59.24,64.68,65.94,64.9,63.53,58.19,56.16,55.22,55.71,55.06,54.89,54.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.48,19.58,19.31,19.09,19.14,17,16.89,16.5,16.28,16.72,16.88,15.18,17.6,21.67,23.04,23.54,22.88,19.25,14.79,13.59,13.26,12.27,12.32,14.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,10/01/2022,P,40.95,40.28,40.43,41.1,40.05,39.97,22.95,20.78,27.45,34.58,32.78,30.83,27.08,26.93,28.88,26.78,28.28,29.4,42.38,41.78,42,41.47,40.5,40.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08,3.15,3.98,4.43,4.72,5.18,1.58,0,1.5,2.48,2.25,2.4,2.33,2.85,4.35,3.45,4.35,2.25,4.95,5.18,4.8,4.72,4.05,4.5,0,0,0,0,0,0,0.38,1.73,0.75,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0
Frt34676,SOCIEDAD PORTUARIA COQUECOL PRINCIPAL,2869398,10/02/2022,P,41.4,40.43,40.65,40.88,40.5,40.13,24.9,23.18,27.15,30.75,31.43,31.8,32.55,33.6,36.83,34.05,28.58,34.28,45.3,44.78,43.88,43.65,43.58,43.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,4.88,4.95,4.28,3.9,4.65,1.65,0,2.17,3.68,2.85,2.63,1.95,2.1,3.97,3.08,1.2,1.95,3,2.48,2.03,1.58,0.98,1.35,0,0,0,0,0,0,0.15,0.22,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,10/01/2022,P,5.07,5.01,4.97,4.95,4.93,4.47,5.24,5.42,5.25,0.98,4.64,6.65,6.25,5.97,5.78,5.47,5.23,5.03,4.91,4.73,4.6,6.42,6.18,6.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3,3.29,3.29,3.29,3.29,1.8,2.39,3.22,3.12,0.72,2.3,3.3,3.27,3.29,3.3,3.27,3.28,3.29,3.29,3.09,1.18,3.6,3.51,3.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38850,PAVOS DEL CAMPO ,2839389,10/02/2022,P,5.95,5.83,5.75,5.63,5.61,5.54,5.49,5.48,5.5,4.65,6.3,6.17,6.14,6.07,6.05,6.06,6.05,5.94,5.82,5.72,5.67,5.62,4.86,5.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.51,3.53,3.53,3.52,3.54,3.55,3.51,3.43,3.36,1.3,3.56,3.52,3.51,3.54,3.61,3.62,3.62,3.63,3.6,3.58,3.56,3.52,1.84,3.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt38866,PISCICOLA BOTERO,2839413,10/01/2022,P,174.96,176.01,176,175.05,174.89,173.75,172.32,172.98,173.37,128.86,124.2,124.25,123.8,122.64,122.81,122.55,112.59,29.94,51.18,51.6,51.59,51.87,51.8,51.99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.19,86.6,84.27,84.19,84.96,85.11,79.38,78.13,76.62,35.03,29.96,29.25,29.13,27.15,27.23,28.2,26.25,24.98,41.58,42.08,43.52,45.12,44.82,46.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89,0.08,0,0,0,0,0,0
Frt38866,PISCICOLA BOTERO,2839413,10/02/2022,P,52.02,52.2,52.32,52.37,52.67,52.14,51.36,51.21,20.32,4.46,4.18,4.02,4.04,4.04,4.39,3.84,3.89,30.28,51.09,51.63,51.69,51.92,52.26,52.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.36,48.57,49.12,49.25,51.57,53.16,53.57,51.64,20.82,4.25,2.54,1.38,1.46,1.14,1.5,1.27,1.5,27.45,44.16,44.36,44.63,45.9,47.4,49.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frt40290,AVICOLA EL MADROÑO BODEGA 21 B,84562036,10/01/2022,P,22.58,21.74,23.26,22.79,22.5,28.1,30.76,26.32,24.91,24.76,25.28,26.93,25.94,25.7,24.36,25.37,24.66,24.11,23.06,26.02,23.79,23.56,23.57,24.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.86,7.43,3.54,7.26,5.3,9.02,7.96,4.87,7.21,5.26,6.22,4.65,7.74,8.38,5.81,5.71,7.07,9.22,8.76,2.99,6.47,8.29,8.78,7.37,0.02,0.01,1.14,0.08,0.14,0,0.12,0.52,0.05,0.22,0.1,0.32,0.04,0,0.15,0.1,0.11,0,0,0.82,0.2,0.04,0,0.02
Frt40290,AVICOLA EL MADROÑO BODEGA 21 B,84562036,10/02/2022,P,23.26,23.42,23.31,23.8,24.38,21.54,22.11,23.23,24.39,24.53,23.35,25.07,26.58,24.8,24.74,23.3,26.26,24.38,23.84,23.59,23.87,25.38,24.12,23.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.45,6.69,9.09,8.29,6.62,4.5,7.32,8.39,3.76,9.35,4.67,9.27,7.27,9.46,8.49,5.7,8.18,8.7,9.69,7.02,5.3,6.43,8.98,7.82,0.29,0.13,0,0.01,0.03,0.74,0.14,0.01,0.76,0,0.59,0,0.02,0,0.07,0.24,0.01,0,0,0.12,0.16,0.1,0.01,0.07
Frt41351,ITALCOL VILLAVICENCIO 2 PRINCIPAL,2892310,10/01/2022,P,551.05,296.66,60.38,67.84,60.12,72.8,136.15,343.1,600.3,571.88,536.99,370.01,495.59,345.56,464.07,402.83,595.86,545.53,541.31,531.73,410.9,269.4,39.11,35.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.97,97.42,1.47,10.78,0,3.67,62.45,136.71,220.37,221.53,221.96,127.82,238.7,175.04,172.33,113.59,236.5,232.27,224.51,230.12,132.01,90.95,7.33,7.25,0,0,7.59,0.73,7.25,4.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35,0,0
Frt41351,ITALCOL VILLAVICENCIO 2 PRINCIPAL,2892310,10/02/2022,P,32.6,32.82,29.54,30.1,29.15,28.68,27.21,27.99,33.12,41.4,50.8,51.58,31.57,44.98,55.46,56.71,53.22,50.89,36.66,31.96,32.09,32.65,32.9,32.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,5.52,2.42,3.15,2.16,2.42,2.24,1.25,7.03,13.41,21.3,20.83,1.47,13.24,26.82,32.52,24.62,21.39,3.11,0,0.6,1.42,1.9,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13,0.3,0,0,0,0
